/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_41_980.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_41_980.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_41_980.jpg,0,0,0,3.232973E-07
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_060.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_060.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_060.jpg,0,0,0,1.5688E-06
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_136.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_136.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_136.jpg,0,0,0,1.716032E-06
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_221.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_221.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_221.jpg,0,0,0,2.377088E-06
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_306.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_306.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_306.jpg,0,0,0,8.553113E-07
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_385.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_385.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_385.jpg,0,0,0,3.836706E-06
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_468.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_468.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_468.jpg,-0.1,0.2350109,0,0.1246808
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_542.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_542.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_542.jpg,-0.25,0.4650393,0,0.4002722
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_622.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_622.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_622.jpg,-0.45,0.7058938,0,0.8683922
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_705.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_705.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_705.jpg,-0.4626839,0.8254616,0,1.886391
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_779.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_779.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_779.jpg,-0.2316148,0.8289149,0,2.440094
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_863.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_863.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_863.jpg,-0.4816149,1,0,3.564917
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_42_944.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_42_944.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_42_944.jpg,-0.6816149,1,0,4.471303
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_021.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_021.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_021.jpg,-0.7288949,0.943351,0,5.351912
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_096.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_096.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_096.jpg,-0.5029285,0.7173846,0,5.903243
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_175.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_175.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_175.jpg,-0.265626,0.9546871,0,6.684143
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_254.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_254.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_254.jpg,-0.02885413,1,0,7.589597
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_329.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_329.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_329.jpg,0,1,0,8.491123
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_404.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_404.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_404.jpg,0,0.8319972,0,9.317134
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_478.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_478.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_478.jpg,0,0.6080985,0,9.789436
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_554.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_554.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_554.jpg,0,0.3796422,0,10.1799
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_624.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_624.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_624.jpg,0,0.1695316,0,10.35612
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_700.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_700.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_700.jpg,0,0,0,10.3494
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_779.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_779.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_779.jpg,0,0,0,10.2662
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_865.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_865.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_865.jpg,0,0,0,10.16317
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_43_943.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_43_943.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_43_943.jpg,0,0,0,10.08148
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_44_014.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_44_014.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_44_014.jpg,0,0,0,10.02065
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_44_090.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_44_090.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_44_090.jpg,0,0,0,9.940109
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_44_169.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_44_169.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_44_169.jpg,0,0,0,9.860219
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_44_247.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_44_247.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_44_247.jpg,0.1,0,0,9.778678
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_44_323.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_44_323.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_44_323.jpg,0.3,0,0,9.67514
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_44_396.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_44_396.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_44_396.jpg,0.4508336,0,0,9.579981
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_44_475.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_44_475.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_44_475.jpg,0.2123938,0,0,9.501867
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_44_550.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_44_550.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_44_550.jpg,0,0,0,9.420215
/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/center_2017_05_28_18_47_44_622.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/left_2017_05_28_18_47_44_622.jpg,/home/czechows/udacity/CarND-Behavioral-Cloning-P3/data1/IMG/right_2017_05_28_18_47_44_622.jpg,-0.1,0,0,9.335881
